Year,Category,Nominee,Won
2012,ACTRESS IN A SUPPORTING ROLE,Silver Linings Playbook ,no
2012,CINEMATOGRAPHY,Anna Karenina,no
2012,CINEMATOGRAPHY,Django Unchained,no
2012,CINEMATOGRAPHY,Life of Pi,yes
2012,CINEMATOGRAPHY,Lincoln,no
2012,CINEMATOGRAPHY,Skyfall,no
2012,COSTUME DESIGN,Anna Karenina,yes
2012,COSTUME DESIGN,Les Mis?rables,no
2012,COSTUME DESIGN,Lincoln,no
2012,COSTUME DESIGN,Mirror Mirror,no
2012,COSTUME DESIGN,Snow White and the Huntsman,no
2012,DIRECTING,Amour,no
2012,DIRECTING,Beasts of the Southern Wild,no
2012,DIRECTING,Life of Pi,yes
2012,DIRECTING,Lincoln,no
2012,DIRECTING,Silver Linings Playbook,no
2012,FILM EDITING,Argo,yes
2012,FILM EDITING,Life of Pi,no
2012,FILM EDITING,Lincoln,no
2012,FILM EDITING,Silver Linings Playbook,no
2012,FILM EDITING,Zero Dark Thirty,no
2012,BEST PICTURE,Amour,no
2012,BEST PICTURE,Argo,yes
2012,BEST PICTURE,Beasts of the Southern Wild,no
2012,BEST PICTURE,Django Unchained,no
2012,BEST PICTURE,Les Mis?rables,no
2012,BEST PICTURE,Life of Pi,no
2012,BEST PICTURE,Lincoln,no
2012,BEST PICTURE,Silver Linings Playbook,no
2012,BEST PICTURE,Zero Dark Thirty,no
2012,SOUND EDITING,Argo,no
2012,SOUND EDITING,Django Unchained,no
2012,SOUND EDITING,Life of Pi,no
2012,SOUND EDITING,Skyfall,yes
2012,SOUND EDITING,NA,no
2012,SOUND EDITING,Zero Dark Thirty,yes
2012,SOUND EDITING,NA,no
2012,SOUND MIXING,Argo,no
2012,SOUND MIXING,Les Mis?rables,yes
2012,SOUND MIXING,Life of Pi,no
2012,SOUND MIXING,Lincoln,no
2012,SOUND MIXING,Skyfall,no
2013,ACTOR IN A LEADING ROLE,American Hustle ,no
2013,ACTOR IN A LEADING ROLE,Nebraska ,no
2013,ACTOR IN A LEADING ROLE,The Wolf of Wall Street ,no
2013,ACTOR IN A LEADING ROLE,12 Years a Slave ,no
2013,ACTOR IN A LEADING ROLE,Dallas Buyers Club ,yes
2013,ACTOR IN A SUPPORTING ROLE,Captain Phillips ,no
2013,ACTOR IN A SUPPORTING ROLE,American Hustle ,no
2013,ACTOR IN A SUPPORTING ROLE,12 Years a Slave ,no
2013,ACTOR IN A SUPPORTING ROLE,The Wolf of Wall Street ,no
2013,ACTOR IN A SUPPORTING ROLE,Dallas Buyers Club ,yes
2013,ACTRESS IN A LEADING ROLE,American Hustle ,no
2013,ACTRESS IN A LEADING ROLE,Blue Jasmine ,yes
2013,ACTRESS IN A LEADING ROLE,Gravity ,no
2013,ACTRESS IN A LEADING ROLE,Philomena ,no
2013,ACTRESS IN A LEADING ROLE,August: Osage County ,no
2013,ACTRESS IN A SUPPORTING ROLE,Blue Jasmine ,no
2013,ACTRESS IN A SUPPORTING ROLE,American Hustle ,no
2013,ACTRESS IN A SUPPORTING ROLE,12 Years a Slave ,yes
2013,ACTRESS IN A SUPPORTING ROLE,August: Osage County ,no
2013,ACTRESS IN A SUPPORTING ROLE,Nebraska ,no
2013,CINEMATOGRAPHY,The Grandmaster,no
2013,CINEMATOGRAPHY,Gravity,yes
2013,CINEMATOGRAPHY,Inside Llewyn Davis,no
2013,CINEMATOGRAPHY,Nebraska,no
2013,CINEMATOGRAPHY,Prisoners,no
2013,COSTUME DESIGN,American Hustle,no
2013,COSTUME DESIGN,The Grandmaster,no
2013,COSTUME DESIGN,The Great Gatsby,yes
2013,COSTUME DESIGN,The Invisible Woman,no
2013,COSTUME DESIGN,12 Years a Slave,no
2013,DIRECTING,American Hustle,no
2013,DIRECTING,Gravity,yes
2013,DIRECTING,Nebraska,no
2013,DIRECTING,12 Years a Slave,no
2013,DIRECTING,The Wolf of Wall Street,no
2013,FILM EDITING,American Hustle,no
2013,FILM EDITING,Captain Phillips,no
2013,FILM EDITING,Dallas Buyers Club,no
2013,FILM EDITING,Gravity,yes
2013,FILM EDITING,12 Years a Slave,no
2013,BEST PICTURE,American Hustle,no
2013,BEST PICTURE,Captain Phillips,no
2013,BEST PICTURE,Dallas Buyers Club,no
2013,BEST PICTURE,Gravity,no
2013,BEST PICTURE,Her,no
2013,BEST PICTURE,Nebraska,no
2013,BEST PICTURE,Philomena,no
2013,BEST PICTURE,12 Years a Slave,yes
2013,BEST PICTURE,The Wolf of Wall Street,no
2013,SOUND EDITING,All Is Lost,no
2013,SOUND EDITING,Captain Phillips,no
2013,SOUND EDITING,Gravity,yes
2013,SOUND EDITING,The Hobbit: The Desolation of Smaug,no
2013,SOUND EDITING,Lone Survivor,no
2013,SOUND MIXING,Captain Phillips,no
2013,SOUND MIXING,Gravity,yes
2013,SOUND MIXING,The Hobbit: The Desolation of Smaug,no
2013,SOUND MIXING,Inside Llewyn Davis,no
2013,SOUND MIXING,Lone Survivor,no
2014,ACTOR IN A LEADING ROLE,Foxcatcher ,no
2014,ACTOR IN A LEADING ROLE,American Sniper ,no
2014,ACTOR IN A LEADING ROLE,The Imitation Game ,no
2014,ACTOR IN A LEADING ROLE,Birdman or (The Unexpected Virtue of Ignorance) ,no
2014,ACTOR IN A LEADING ROLE,The Theory of Everything ,yes
2014,ACTOR IN A SUPPORTING ROLE,The Judge ,no
2014,ACTOR IN A SUPPORTING ROLE,Boyhood ,no
2014,ACTOR IN A SUPPORTING ROLE,Birdman or (The Unexpected Virtue of Ignorance) ,no
2014,ACTOR IN A SUPPORTING ROLE,Foxcatcher ,no
2014,ACTOR IN A SUPPORTING ROLE,Whiplash ,yes
2014,ACTRESS IN A LEADING ROLE,Two Days; One Night ,no
2014,ACTRESS IN A LEADING ROLE,The Theory of Everything ,no
2014,ACTRESS IN A LEADING ROLE,Still Alice ,yes
2014,ACTRESS IN A LEADING ROLE,Gone Girl ,no
2014,ACTRESS IN A LEADING ROLE,Wild ,no
2014,ACTRESS IN A SUPPORTING ROLE,Boyhood ,yes
2014,ACTRESS IN A SUPPORTING ROLE,Wild ,no
2014,ACTRESS IN A SUPPORTING ROLE,The Imitation Game ,no
2014,ACTRESS IN A SUPPORTING ROLE,Birdman or (The Unexpected Virtue of Ignorance) ,no
2014,ACTRESS IN A SUPPORTING ROLE,Into the Woods ,no
2014,CINEMATOGRAPHY,Birdman or (The Unexpected Virtue of Ignorance),yes
2014,CINEMATOGRAPHY,The Grand Budapest Hotel,no
2014,CINEMATOGRAPHY,Ida,no
2014,CINEMATOGRAPHY,Mr. Turner,no
2014,CINEMATOGRAPHY,Unbroken,no
2014,COSTUME DESIGN,The Grand Budapest Hotel,yes
2014,COSTUME DESIGN,Inherent Vice,no
2014,COSTUME DESIGN,Into the Woods,no
2014,COSTUME DESIGN,Maleficent,no
2014,COSTUME DESIGN,Mr. Turner,no
2014,DIRECTING,Birdman or (The Unexpected Virtue of Ignorance),yes
2014,DIRECTING,Boyhood,no
2014,DIRECTING,Foxcatcher,no
2014,DIRECTING,The Grand Budapest Hotel,no
2014,DIRECTING,The Imitation Game,no
2014,FILM EDITING,American Sniper,no
2014,FILM EDITING,Boyhood,no
2014,FILM EDITING,The Grand Budapest Hotel,no
2014,FILM EDITING,The Imitation Game,no
2014,FILM EDITING,Whiplash,yes
2014,BEST PICTURE,American Sniper,no
2014,BEST PICTURE,Birdman or (The Unexpected Virtue of Ignorance),yes
2014,BEST PICTURE,Boyhood,no
2014,BEST PICTURE,The Grand Budapest Hotel,no
2014,BEST PICTURE,The Imitation Game,no
2014,BEST PICTURE,Selma,no
2014,BEST PICTURE,The Theory of Everything,no
2014,BEST PICTURE,Whiplash,no
2014,SOUND EDITING,American Sniper,yes
2014,SOUND EDITING,Birdman or (The Unexpected Virtue of Ignorance),no
2014,SOUND EDITING,The Hobbit: The Battle of the Five Armies,no
2014,SOUND EDITING,Interstellar,no
2014,SOUND EDITING,Unbroken,no
2014,SOUND MIXING,American Sniper,no
2014,SOUND MIXING,Birdman or (The Unexpected Virtue of Ignorance),no
2014,SOUND MIXING,Interstellar,no
2014,SOUND MIXING,Unbroken,no
2014,SOUND MIXING,Whiplash,yes
