"Year","Category","Nominee","Won"
2004,"FILM EDITING","Collateral","no"
2004,"FILM EDITING","Finding Neverland","no"
2004,"FILM EDITING","Million Dollar Baby","no"
2004,"FILM EDITING","Ray","no"
2004,"BEST PICTURE","The Aviator","no"
2004,"BEST PICTURE","Finding Neverland","no"
2004,"BEST PICTURE","Million Dollar Baby","yes"
2004,"BEST PICTURE","Ray","no"
2004,"BEST PICTURE","Sideways","no"
2004,"SOUND EDITING","The Incredibles","yes"
2004,"SOUND EDITING","The Polar Express","no"
2004,"SOUND EDITING","Spider-Man 2","no"
2004,"SOUND MIXING","The Aviator","no"
2004,"SOUND MIXING","The Incredibles","no"
2004,"SOUND MIXING","The Polar Express","no"
2004,"SOUND MIXING","Ray","yes"
2004,"SOUND MIXING","Spider-Man 2","no"
2005,"ACTOR IN A LEADING ROLE","Capote","yes"
2005,"ACTOR IN A LEADING ROLE","Hustle & Flow","no"
2005,"ACTOR IN A LEADING ROLE","Brokeback Mountain","no"
2005,"ACTOR IN A LEADING ROLE","Walk the Line","no"
2005,"ACTOR IN A LEADING ROLE","Good Night; and Good Luck.","no"
2005,"ACTOR IN A SUPPORTING ROLE","Syriana","yes"
2005,"ACTOR IN A SUPPORTING ROLE","Crash","no"
2005,"ACTOR IN A SUPPORTING ROLE","Cinderella Man","no"
2005,"ACTOR IN A SUPPORTING ROLE","Brokeback Mountain","no"
2005,"ACTOR IN A SUPPORTING ROLE","A History of Violence","no"
2005,"ACTRESS IN A LEADING ROLE","Mrs. Henderson Presents","no"
2005,"ACTRESS IN A LEADING ROLE","Transamerica","no"
2005,"ACTRESS IN A LEADING ROLE","Pride & Prejudice","no"
2005,"ACTRESS IN A LEADING ROLE","North Country","no"
2005,"ACTRESS IN A LEADING ROLE","Walk the Line","yes"
2005,"ACTRESS IN A SUPPORTING ROLE","Junebug","no"
2005,"ACTRESS IN A SUPPORTING ROLE","Capote","no"
2005,"ACTRESS IN A SUPPORTING ROLE","North Country","no"
2005,"ACTRESS IN A SUPPORTING ROLE","The Constant Gardener","yes"
2005,"ACTRESS IN A SUPPORTING ROLE","Brokeback Mountain","no"
2005,"CINEMATOGRAPHY","Batman Begins","no"
2005,"CINEMATOGRAPHY","Brokeback Mountain","no"
2005,"CINEMATOGRAPHY","Good Night; and Good Luck.","no"
2005,"CINEMATOGRAPHY","Memoirs of a Geisha","yes"
2005,"CINEMATOGRAPHY","The New World","no"
2005,"COSTUME DESIGN","Charlie and the Chocolate Factory","no"
2005,"COSTUME DESIGN","Memoirs of a Geisha","yes"
2005,"COSTUME DESIGN","Mrs. Henderson Presents","no"
2005,"COSTUME DESIGN","Pride & Prejudice","no"
2005,"COSTUME DESIGN","Walk the Line","no"
2005,"DIRECTING","Brokeback Mountain","yes"
2005,"DIRECTING","Capote","no"
2005,"DIRECTING","Crash","no"
2005,"DIRECTING","Good Night; and Good Luck.","no"
2005,"DIRECTING","Munich","no"
2005,"FILM EDITING","Cinderella Man","no"
2005,"FILM EDITING","The Constant Gardener","no"
2005,"FILM EDITING","Crash","yes"
2005,"FILM EDITING","Munich","no"
2005,"FILM EDITING","Walk the Line","no"
2005,"BEST PICTURE","Brokeback Mountain","no"
2005,"BEST PICTURE","Capote","no"
2005,"BEST PICTURE","Crash","yes"
2005,"BEST PICTURE","Good Night; and Good Luck.","no"
2005,"BEST PICTURE","Munich","no"
2005,"SOUND EDITING","King Kong","yes"
2005,"SOUND EDITING","Memoirs of a Geisha","no"
2005,"SOUND EDITING","War of the Worlds","no"
2005,"SOUND MIXING","The Chronicles of Narnia: The Lion; the Witch and","no"
2005,"SOUND MIXING","King Kong","yes"
2005,"SOUND MIXING","Memoirs of a Geisha","no"
2005,"SOUND MIXING","Walk the Line","no"
2005,"SOUND MIXING","War of the Worlds","no"
2006,"ACTOR IN A LEADING ROLE","Blood Diamond","no"
2006,"ACTOR IN A LEADING ROLE","Half Nelson","no"
2006,"ACTOR IN A LEADING ROLE","Venus","no"
2006,"ACTOR IN A LEADING ROLE","The Pursuit of Happyness","no"
2006,"ACTOR IN A LEADING ROLE","The Last King of Scotland","yes"
2006,"ACTOR IN A SUPPORTING ROLE","Little Miss Sunshine","yes"
2006,"ACTOR IN A SUPPORTING ROLE","Little Children","no"
2006,"ACTOR IN A SUPPORTING ROLE","Blood Diamond","no"
2006,"ACTOR IN A SUPPORTING ROLE","Dreamgirls","no"
2006,"ACTOR IN A SUPPORTING ROLE","The Departed","no"
2006,"ACTRESS IN A LEADING ROLE","Volver","no"
2006,"ACTRESS IN A LEADING ROLE","Notes on a Scandal","no"
2006,"ACTRESS IN A LEADING ROLE","The Queen","yes"
2006,"ACTRESS IN A LEADING ROLE","The Devil Wears Prada","no"
2006,"ACTRESS IN A LEADING ROLE","Little Children","no"
2006,"ACTRESS IN A SUPPORTING ROLE","Babel","no"
2006,"ACTRESS IN A SUPPORTING ROLE","Notes on a Scandal","no"
2006,"ACTRESS IN A SUPPORTING ROLE","Little Miss Sunshine","no"
2006,"ACTRESS IN A SUPPORTING ROLE","Dreamgirls","yes"
2006,"ACTRESS IN A SUPPORTING ROLE","Babel","no"
2006,"CINEMATOGRAPHY","The Black Dahlia","no"
2006,"CINEMATOGRAPHY","Children of Men","no"
2006,"CINEMATOGRAPHY","The Illusionist","no"
2006,"CINEMATOGRAPHY","Pan's Labyrinth","yes"
2006,"CINEMATOGRAPHY","The Prestige","no"
2006,"COSTUME DESIGN","Curse of the Golden Flower","no"
2006,"COSTUME DESIGN","The Devil Wears Prada","no"
2006,"COSTUME DESIGN","Dreamgirls","no"
2006,"COSTUME DESIGN","Marie Antoinette","yes"
2006,"COSTUME DESIGN","The Queen","no"
2006,"DIRECTING","Babel","no"
2006,"DIRECTING","The Departed","yes"
2006,"DIRECTING","Letters from Iwo Jima","no"
2006,"DIRECTING","The Queen","no"
2006,"DIRECTING","United 93","no"
2006,"FILM EDITING","Babel","no"
2006,"FILM EDITING","Blood Diamond","no"
2006,"FILM EDITING","Children of Men","no"
2006,"FILM EDITING","The Departed","yes"
2006,"FILM EDITING","United 93","no"
2006,"BEST PICTURE","Babel","no"
2006,"BEST PICTURE","The Departed","yes"
2006,"BEST PICTURE","Letters from Iwo Jima","no"
2006,"BEST PICTURE","Little Miss Sunshine","no"
2006,"BEST PICTURE","The Queen","no"
2006,"SOUND EDITING","Apocalypto","no"
2006,"SOUND EDITING","Blood Diamond","no"
2006,"SOUND EDITING","Flags of Our Fathers","no"
2006,"SOUND EDITING","Letters from Iwo Jima","yes"
2006,"SOUND EDITING","Pirates of the Caribbean: Dead Man's Chest","no"
2006,"SOUND MIXING","Apocalypto","no"
2006,"SOUND MIXING","Blood Diamond","no"
2006,"SOUND MIXING","Dreamgirls","yes"
2006,"SOUND MIXING","Flags of Our Fathers","no"
2006,"SOUND MIXING","Pirates of the Caribbean: Dead Man's Chest","no"
2007,"ACTOR IN A LEADING ROLE","Michael Clayton","no"
2007,"ACTOR IN A LEADING ROLE","There Will Be Blood","yes"
2007,"ACTOR IN A LEADING ROLE","Sweeney Todd The Demon Barber of Fleet Street","no"
2007,"ACTOR IN A LEADING ROLE","In the Valley of Elah","no"
2007,"ACTOR IN A LEADING ROLE","Eastern Promises","no"
2007,"ACTOR IN A SUPPORTING ROLE","The Assassination of Jesse James by the Coward Rob","no"
2007,"ACTOR IN A SUPPORTING ROLE","No Country for Old Men","yes"
2007,"ACTOR IN A SUPPORTING ROLE","Charlie Wilson's War","no"
2007,"ACTOR IN A SUPPORTING ROLE","Into the Wild","no"
2007,"ACTOR IN A SUPPORTING ROLE","Michael Clayton","no"
2007,"ACTRESS IN A LEADING ROLE","Elizabeth: The Golden Age","no"
2007,"ACTRESS IN A LEADING ROLE","Away from Her","no"
2007,"ACTRESS IN A LEADING ROLE","La Vie en Rose","yes"
2007,"ACTRESS IN A LEADING ROLE","The Savages","no"
2007,"ACTRESS IN A LEADING ROLE","Juno","no"
2007,"ACTRESS IN A SUPPORTING ROLE","I'm Not There","no"
2007,"ACTRESS IN A SUPPORTING ROLE","American Gangster","no"
2007,"ACTRESS IN A SUPPORTING ROLE","Atonement","no"
2007,"ACTRESS IN A SUPPORTING ROLE","Gone Baby Gone","no"
2007,"ACTRESS IN A SUPPORTING ROLE","Michael Clayton","yes"
2007,"CINEMATOGRAPHY","The Assassination of Jesse James by the Coward Rob","no"
2007,"CINEMATOGRAPHY","Atonement","no"
2007,"CINEMATOGRAPHY","The Diving Bell and the Butterfly","no"
2007,"CINEMATOGRAPHY","No Country for Old Men","no"
2007,"CINEMATOGRAPHY","There Will Be Blood","yes"
2007,"COSTUME DESIGN","Across the Universe","no"
2007,"COSTUME DESIGN","Atonement","no"
2007,"COSTUME DESIGN","Elizabeth: The Golden Age","yes"
2007,"COSTUME DESIGN","La Vie en Rose","no"
2007,"COSTUME DESIGN","Sweeney Todd The Demon Barber of Fleet Street","no"
2007,"DIRECTING","The Diving Bell and the Butterfly","no"
2007,"DIRECTING","Juno","no"
2007,"DIRECTING","Michael Clayton","no"
2007,"DIRECTING","No Country for Old Men","yes"
2007,"DIRECTING","There Will Be Blood","no"
2007,"FILM EDITING","The Bourne Ultimatum","yes"
2007,"FILM EDITING","The Diving Bell and the Butterfly","no"
2007,"FILM EDITING","Into the Wild","no"
2007,"FILM EDITING","No Country for Old Men","no"
2007,"FILM EDITING","There Will Be Blood","no"
2007,"BEST PICTURE","Atonement","no"
2007,"BEST PICTURE","Juno","no"
2007,"BEST PICTURE","Michael Clayton","no"
2007,"BEST PICTURE","No Country for Old Men","yes"
2007,"BEST PICTURE","There Will Be Blood","no"
2007,"SOUND EDITING","The Bourne Ultimatum","yes"
2007,"SOUND EDITING","No Country for Old Men","no"
2007,"SOUND EDITING","Ratatouille","no"
2007,"SOUND EDITING","There Will Be Blood","no"
2007,"SOUND EDITING","Transformers","no"
2007,"SOUND MIXING","The Bourne Ultimatum","yes"
2007,"SOUND MIXING","No Country for Old Men","no"
2007,"SOUND MIXING","Ratatouille","no"
2007,"SOUND MIXING","3:10 to Yuma","no"
2007,"SOUND MIXING","Transformers","no"
2008,"ACTOR IN A LEADING ROLE","The Visitor","no"
2008,"ACTOR IN A LEADING ROLE","Frost/Nixon","no"
2008,"ACTOR IN A LEADING ROLE","Milk","yes"
2008,"ACTOR IN A LEADING ROLE","The Curious Case of Benjamin Button","no"
2008,"ACTOR IN A LEADING ROLE","The Wrestler","no"
2008,"ACTOR IN A SUPPORTING ROLE","Milk","no"
2008,"ACTOR IN A SUPPORTING ROLE","Tropic Thunder","no"
2008,"ACTOR IN A SUPPORTING ROLE","Doubt","no"
2008,"ACTOR IN A SUPPORTING ROLE","The Dark Knight","yes"
2008,"ACTOR IN A SUPPORTING ROLE","Revolutionary Road","no"
2008,"ACTRESS IN A LEADING ROLE","Rachel Getting Married","no"
2008,"ACTRESS IN A LEADING ROLE","Changeling","no"
2008,"ACTRESS IN A LEADING ROLE","Frozen River","no"
2008,"ACTRESS IN A LEADING ROLE","Doubt","no"
2008,"ACTRESS IN A LEADING ROLE","The Reader","yes"
2008,"ACTRESS IN A SUPPORTING ROLE","Doubt","no"
2008,"ACTRESS IN A SUPPORTING ROLE","Vicky Cristina Barcelona","yes"
2008,"ACTRESS IN A SUPPORTING ROLE","Doubt","no"
2008,"ACTRESS IN A SUPPORTING ROLE","The Curious Case of Benjamin Button","no"
2008,"ACTRESS IN A SUPPORTING ROLE","The Wrestler","no"
2008,"CINEMATOGRAPHY","Changeling","no"
2008,"CINEMATOGRAPHY","The Curious Case of Benjamin Button","no"
2008,"CINEMATOGRAPHY","The Dark Knight","no"
2008,"CINEMATOGRAPHY","The Reader","no"
2008,"CINEMATOGRAPHY","Slumdog Millionaire","yes"
2008,"COSTUME DESIGN","Australia","no"
2008,"COSTUME DESIGN","The Curious Case of Benjamin Button","no"
2008,"COSTUME DESIGN","The Duchess","yes"
2008,"COSTUME DESIGN","Milk","no"
2008,"COSTUME DESIGN","Revolutionary Road","no"
2008,"DIRECTING","The Curious Case of Benjamin Button","no"
2008,"DIRECTING","Frost/Nixon","no"
2008,"DIRECTING","Milk","no"
2008,"DIRECTING","The Reader","no"
2008,"DIRECTING","Slumdog Millionaire","yes"
2008,"FILM EDITING","The Curious Case of Benjamin Button","no"
2008,"FILM EDITING","The Dark Knight","no"
2008,"FILM EDITING","Frost/Nixon","no"
2008,"FILM EDITING","Milk","no"
2008,"FILM EDITING","Slumdog Millionaire","yes"
2008,"BEST PICTURE","The Curious Case of Benjamin Button","no"
2008,"BEST PICTURE","Frost/Nixon","no"
2008,"BEST PICTURE","Milk","no"
2008,"BEST PICTURE","The Reader","no"
2008,"BEST PICTURE","Slumdog Millionaire","yes"
2008,"SOUND EDITING","The Dark Knight","yes"
2008,"SOUND EDITING","Iron Man","no"
2008,"SOUND EDITING","Slumdog Millionaire","no"
2008,"SOUND MIXING","The Curious Case of Benjamin Button","no"
2008,"SOUND MIXING","The Dark Knight","no"
2008,"SOUND MIXING","Slumdog Millionaire","yes"
2009,"ACTOR IN A LEADING ROLE","Crazy Heart","yes"
2009,"ACTOR IN A LEADING ROLE","Up in the Air","no"
2009,"ACTOR IN A LEADING ROLE","A Single Man","no"
2009,"ACTOR IN A LEADING ROLE","Invictus","no"
2009,"ACTOR IN A LEADING ROLE","The Hurt Locker","no"
2009,"ACTOR IN A SUPPORTING ROLE","Invictus","no"
2009,"ACTOR IN A SUPPORTING ROLE","The Messenger","no"
2009,"ACTOR IN A SUPPORTING ROLE","The Last Station","no"
2009,"ACTOR IN A SUPPORTING ROLE","The Lovely Bones","no"
2009,"ACTOR IN A SUPPORTING ROLE","Inglourious Basterds","yes"
2009,"ACTRESS IN A LEADING ROLE","The Blind Side","yes"
2009,"ACTRESS IN A LEADING ROLE","The Last Station","no"
2009,"ACTRESS IN A LEADING ROLE","An Education","no"
2009,"ACTRESS IN A LEADING ROLE","Precious: Based on the Novel 'Push' by Sapphire","no"
2009,"ACTRESS IN A LEADING ROLE","Julie & Julia","no"
2009,"ACTRESS IN A SUPPORTING ROLE","Nine","no"
2009,"ACTRESS IN A SUPPORTING ROLE","Up in the Air","no"
2009,"ACTRESS IN A SUPPORTING ROLE","Crazy Heart","no"
2009,"ACTRESS IN A SUPPORTING ROLE","Up in the Air","no"
2009,"ACTRESS IN A SUPPORTING ROLE","Precious: Based on the Novel 'Push' by Sapphire","yes"
2009,"CINEMATOGRAPHY","Avatar","yes"
2009,"CINEMATOGRAPHY","Harry Potter and the Half-Blood Prince","no"
2009,"CINEMATOGRAPHY","The Hurt Locker","no"
2009,"CINEMATOGRAPHY","Inglourious Basterds","no"
2009,"CINEMATOGRAPHY","The White Ribbon","no"
2009,"COSTUME DESIGN","Bright Star","no"
2009,"COSTUME DESIGN","Coco before Chanel","no"
2009,"COSTUME DESIGN","The Imaginarium of Doctor Parnassus","no"
2009,"COSTUME DESIGN","Nine","no"
2009,"COSTUME DESIGN","The Young Victoria","yes"
2009,"DIRECTING","Avatar","no"
2009,"DIRECTING","The Hurt Locker","yes"
2009,"DIRECTING","Inglourious Basterds","no"
2009,"DIRECTING","Precious: Based on the Novel 'Push' by Sapphire","no"
2009,"DIRECTING","Up in the Air","no"
2009,"FILM EDITING","Avatar","no"
2009,"FILM EDITING","District 9","no"
2009,"FILM EDITING","The Hurt Locker","yes"
2009,"FILM EDITING","Inglourious Basterds","no"
2009,"FILM EDITING","Precious: Based on the Novel 'Push' by Sapphire","no"
2009,"BEST PICTURE","Avatar","no"
2009,"BEST PICTURE","The Blind Side","no"
2009,"BEST PICTURE","District 9","no"
2009,"BEST PICTURE","An Education","no"
2009,"BEST PICTURE","The Hurt Locker","yes"
2009,"BEST PICTURE","Inglourious Basterds","no"
2009,"BEST PICTURE","Precious: Based on the Novel 'Push' by Sapphire","no"
2009,"BEST PICTURE","A Serious Man","no"
2009,"BEST PICTURE","Up","no"
2009,"BEST PICTURE","Up in the Air","no"
2009,"SOUND EDITING","Avatar","no"
2009,"SOUND EDITING","The Hurt Locker","yes"
2009,"SOUND EDITING","Inglourious Basterds","no"
2009,"SOUND EDITING","Star Trek","no"
2009,"SOUND EDITING","Up","no"
2009,"SOUND MIXING","Avatar","no"
2009,"SOUND MIXING","The Hurt Locker","yes"
2009,"SOUND MIXING","Inglourious Basterds","no"
2009,"SOUND MIXING","Star Trek","no"
2009,"SOUND MIXING","Transformers: Revenge of the Fallen","no"
2010,"ACTOR IN A LEADING ROLE","Biutiful","no"
2010,"ACTOR IN A LEADING ROLE","True Grit","no"
2010,"ACTOR IN A LEADING ROLE","The Social Network","no"
2010,"ACTOR IN A LEADING ROLE","The King's Speech","yes"
2010,"ACTOR IN A LEADING ROLE","127 Hours","no"
2010,"ACTOR IN A SUPPORTING ROLE","The Fighter","yes"
2010,"ACTOR IN A SUPPORTING ROLE","Winter's Bone","no"
2010,"ACTOR IN A SUPPORTING ROLE","The Town","no"
2010,"ACTOR IN A SUPPORTING ROLE","The Kids Are All Right","no"
2010,"ACTOR IN A SUPPORTING ROLE","The King's Speech","no"
2010,"ACTRESS IN A LEADING ROLE","The Kids Are All Right","no"
2010,"ACTRESS IN A LEADING ROLE","Rabbit Hole","no"
2010,"ACTRESS IN A LEADING ROLE","Winter's Bone","no"
2010,"ACTRESS IN A LEADING ROLE","Black Swan","yes"
2010,"ACTRESS IN A LEADING ROLE","Blue Valentine","no"
2010,"ACTRESS IN A SUPPORTING ROLE","The Fighter","no"
2010,"ACTRESS IN A SUPPORTING ROLE","The King's Speech","no"
2010,"ACTRESS IN A SUPPORTING ROLE","The Fighter","yes"
2010,"ACTRESS IN A SUPPORTING ROLE","True Grit","no"
2010,"ACTRESS IN A SUPPORTING ROLE","Animal Kingdom","no"
2010,"CINEMATOGRAPHY","Black Swan","no"
2010,"CINEMATOGRAPHY","Inception","yes"
2010,"CINEMATOGRAPHY","The King's Speech","no"
2010,"CINEMATOGRAPHY","The Social Network","no"
2010,"CINEMATOGRAPHY","True Grit","no"
2010,"COSTUME DESIGN","Alice in Wonderland","yes"
2010,"COSTUME DESIGN","I Am Love","no"
2010,"COSTUME DESIGN","The King's Speech","no"
2010,"COSTUME DESIGN","The Tempest","no"
2010,"COSTUME DESIGN","True Grit","no"
2010,"DIRECTING","Black Swan","no"
2010,"DIRECTING","The Fighter","no"
2010,"DIRECTING","The King's Speech","yes"
2010,"DIRECTING","The Social Network","no"
2010,"DIRECTING","True Grit","no"
2010,"FILM EDITING","Black Swan","no"
2010,"FILM EDITING","The Fighter","no"
2010,"FILM EDITING","The King's Speech","no"
2010,"FILM EDITING","127 Hours","no"
2010,"FILM EDITING","The Social Network","yes"
2010,"BEST PICTURE","Black Swan","no"
2010,"BEST PICTURE","The Fighter","no"
2010,"BEST PICTURE","Inception","no"
2010,"BEST PICTURE","The Kids Are All Right","no"
2010,"BEST PICTURE","The King's Speech","yes"
2010,"BEST PICTURE","127 Hours","no"
2010,"BEST PICTURE","The Social Network","no"
2010,"BEST PICTURE","Toy Story 3","no"
2010,"BEST PICTURE","True Grit","no"
2010,"BEST PICTURE","Winter's Bone","no"
2010,"SOUND EDITING","Inception","yes"
2010,"SOUND EDITING","Toy Story 3","no"
2010,"SOUND EDITING","Tron: Legacy","no"
2010,"SOUND EDITING","True Grit","no"
2010,"SOUND EDITING","Unstoppable","no"
2010,"SOUND MIXING","Inception","yes"
2010,"SOUND MIXING","The King's Speech","no"
2010,"SOUND MIXING","Salt","no"
2010,"SOUND MIXING","The Social Network","no"
2010,"SOUND MIXING","True Grit","no"
2011,"ACTOR IN A LEADING ROLE","A Better Life","no"
2011,"ACTOR IN A LEADING ROLE","The Descendants","no"
2011,"ACTOR IN A LEADING ROLE","The Artist","yes"
2011,"ACTOR IN A LEADING ROLE","Tinker Tailor Soldier Spy","no"
2011,"ACTOR IN A LEADING ROLE","Moneyball","no"
2011,"ACTOR IN A SUPPORTING ROLE","My Week with Marilyn","no"
2011,"ACTOR IN A SUPPORTING ROLE","Moneyball","no"
2011,"ACTOR IN A SUPPORTING ROLE","Warrior","no"
2011,"ACTOR IN A SUPPORTING ROLE","Beginners","yes"
2011,"ACTOR IN A SUPPORTING ROLE","Extremely Loud & Incredibly Close","no"
2011,"ACTRESS IN A LEADING ROLE","Albert Nobbs","no"
2011,"ACTRESS IN A LEADING ROLE","The Help","no"
2011,"ACTRESS IN A LEADING ROLE","The Girl with the Dragon Tattoo","no"
2011,"ACTRESS IN A LEADING ROLE","The Iron Lady","yes"
2011,"ACTRESS IN A LEADING ROLE","My Week with Marilyn","no"
2011,"ACTRESS IN A SUPPORTING ROLE","The Artist","no"
2011,"ACTRESS IN A SUPPORTING ROLE","The Help","no"
2011,"ACTRESS IN A SUPPORTING ROLE","Bridesmaids","no"
2011,"ACTRESS IN A SUPPORTING ROLE","Albert Nobbs","no"
2011,"ACTRESS IN A SUPPORTING ROLE","The Help","yes"
2011,"CINEMATOGRAPHY","The Artist","no"
2011,"CINEMATOGRAPHY","The Girl with the Dragon Tattoo","no"
2011,"CINEMATOGRAPHY","Hugo","yes"
2011,"CINEMATOGRAPHY","The Tree of Life","no"
2011,"CINEMATOGRAPHY","War Horse","no"
2011,"COSTUME DESIGN","Anonymous","no"
2011,"COSTUME DESIGN","The Artist","yes"
2011,"COSTUME DESIGN","Hugo","no"
2011,"COSTUME DESIGN","Jane Eyre","no"
2011,"COSTUME DESIGN","W.E.","no"
2011,"DIRECTING","The Artist","yes"
2011,"DIRECTING","The Descendants","no"
2011,"DIRECTING","Hugo","no"
2011,"DIRECTING","Midnight in Paris","no"
2011,"DIRECTING","The Tree of Life","no"
2011,"FILM EDITING","The Artist","no"
2011,"FILM EDITING","The Descendants","no"
2011,"FILM EDITING","The Girl with the Dragon Tattoo","yes"
2011,"FILM EDITING","Hugo","no"
2011,"FILM EDITING","Moneyball","no"
2011,"BEST PICTURE","The Artist","yes"
2011,"BEST PICTURE","The Descendants","no"
2011,"BEST PICTURE","Extremely Loud & Incredibly Close","no"
2011,"BEST PICTURE","The Help","no"
2011,"BEST PICTURE","Hugo","no"
2011,"BEST PICTURE","Midnight in Paris","no"
2011,"BEST PICTURE","Moneyball","no"
2011,"BEST PICTURE","The Tree of Life","no"
2011,"BEST PICTURE","War Horse","no"
2011,"SOUND EDITING","Drive","no"
2011,"SOUND EDITING","The Girl with the Dragon Tattoo","no"
2011,"SOUND EDITING","Hugo","yes"
2011,"SOUND EDITING","Transformers: Dark of the Moon","no"
2011,"SOUND EDITING","War Horse","no"
2011,"SOUND MIXING","The Girl with the Dragon Tattoo","no"
2011,"SOUND MIXING","Hugo","yes"
2011,"SOUND MIXING","Moneyball","no"
2011,"SOUND MIXING","Transformers: Dark of the Moon","no"
2011,"SOUND MIXING","War Horse","no"
2012,"ACTOR IN A LEADING ROLE","Silver Linings Playbook","no"
2012,"ACTOR IN A LEADING ROLE","Lincoln","yes"
2012,"ACTOR IN A LEADING ROLE","Les Mis?rables","no"
2012,"ACTOR IN A LEADING ROLE","The Master","no"
2012,"ACTOR IN A LEADING ROLE","Flight","no"
2012,"ACTOR IN A SUPPORTING ROLE","Argo","no"
2012,"ACTOR IN A SUPPORTING ROLE","Silver Linings Playbook","no"
2012,"ACTOR IN A SUPPORTING ROLE","The Master","no"
2012,"ACTOR IN A SUPPORTING ROLE","Lincoln","no"
2012,"ACTOR IN A SUPPORTING ROLE","Django Unchained","yes"
2012,"ACTRESS IN A LEADING ROLE","Zero Dark Thirty","no"
2012,"ACTRESS IN A LEADING ROLE","Silver Linings Playbook","yes"
2012,"ACTRESS IN A LEADING ROLE","Amour","no"
2012,"ACTRESS IN A LEADING ROLE","Beasts of the Southern Wild","no"
2012,"ACTRESS IN A LEADING ROLE","The Impossible","no"
2012,"ACTRESS IN A SUPPORTING ROLE","The Master","no"
2012,"ACTRESS IN A SUPPORTING ROLE","Lincoln","no"
2012,"ACTRESS IN A SUPPORTING ROLE","Les Mis?rables","yes"
2012,"ACTRESS IN A SUPPORTING ROLE","The Sessions","no"
2012,"ACTRESS IN A SUPPORTING ROLE","Silver Linings Playbook","no"
2012,"CINEMATOGRAPHY","Anna Karenina","no"
2012,"CINEMATOGRAPHY","Django Unchained","no"
2012,"CINEMATOGRAPHY","Life of Pi","yes"
2012,"CINEMATOGRAPHY","Lincoln","no"
2012,"CINEMATOGRAPHY","Skyfall","no"
2012,"COSTUME DESIGN","Anna Karenina","yes"
2012,"COSTUME DESIGN","Les Mis?rables","no"
2012,"COSTUME DESIGN","Lincoln","no"
2012,"COSTUME DESIGN","Mirror Mirror","no"
2012,"COSTUME DESIGN","Snow White and the Huntsman","no"
2012,"DIRECTING","Amour","no"
2012,"DIRECTING","Beasts of the Southern Wild","no"
2012,"DIRECTING","Life of Pi","yes"
2012,"DIRECTING","Lincoln","no"
2012,"DIRECTING","Silver Linings Playbook","no"
2012,"FILM EDITING","Argo","yes"
2012,"FILM EDITING","Life of Pi","no"
2012,"FILM EDITING","Lincoln","no"
2012,"FILM EDITING","Silver Linings Playbook","no"
2012,"FILM EDITING","Zero Dark Thirty","no"
2012,"BEST PICTURE","Amour","no"
2012,"BEST PICTURE","Argo","yes"
2012,"BEST PICTURE","Beasts of the Southern Wild","no"
2012,"BEST PICTURE","Django Unchained","no"
2012,"BEST PICTURE","Les Mis?rables","no"
2012,"BEST PICTURE","Life of Pi","no"
2012,"BEST PICTURE","Lincoln","no"
2012,"BEST PICTURE","Silver Linings Playbook","no"
2012,"BEST PICTURE","Zero Dark Thirty","no"
2012,"SOUND EDITING","Argo","no"
2012,"SOUND EDITING","Django Unchained","no"
2012,"SOUND EDITING","Life of Pi","no"
2012,"SOUND EDITING","Skyfall","yes"
2012,"SOUND EDITING",NA,"no"
2012,"SOUND EDITING","Zero Dark Thirty","yes"
2012,"SOUND EDITING",NA,"no"
2012,"SOUND MIXING","Argo","no"
2012,"SOUND MIXING","Les Mis?rables","yes"
2012,"SOUND MIXING","Life of Pi","no"
2012,"SOUND MIXING","Lincoln","no"
2012,"SOUND MIXING","Skyfall","no"
2013,"ACTOR IN A LEADING ROLE","American Hustle","no"
2013,"ACTOR IN A LEADING ROLE","Nebraska","no"
2013,"ACTOR IN A LEADING ROLE","The Wolf of Wall Street","no"
2013,"ACTOR IN A LEADING ROLE","12 Years a Slave","no"
2013,"ACTOR IN A LEADING ROLE","Dallas Buyers Club","yes"
2013,"ACTOR IN A SUPPORTING ROLE","Captain Phillips","no"
2013,"ACTOR IN A SUPPORTING ROLE","American Hustle","no"
2013,"ACTOR IN A SUPPORTING ROLE","12 Years a Slave","no"
2013,"ACTOR IN A SUPPORTING ROLE","The Wolf of Wall Street","no"
2013,"ACTOR IN A SUPPORTING ROLE","Dallas Buyers Club","yes"
2013,"ACTRESS IN A LEADING ROLE","American Hustle","no"
2013,"ACTRESS IN A LEADING ROLE","Blue Jasmine","yes"
2013,"ACTRESS IN A LEADING ROLE","Gravity","no"
2013,"ACTRESS IN A LEADING ROLE","Philomena","no"
2013,"ACTRESS IN A LEADING ROLE","August: Osage County","no"
2013,"ACTRESS IN A SUPPORTING ROLE","Blue Jasmine","no"
2013,"ACTRESS IN A SUPPORTING ROLE","American Hustle","no"
2013,"ACTRESS IN A SUPPORTING ROLE","12 Years a Slave","yes"
2013,"ACTRESS IN A SUPPORTING ROLE","August: Osage County","no"
2013,"ACTRESS IN A SUPPORTING ROLE","Nebraska","no"
2013,"CINEMATOGRAPHY","The Grandmaster","no"
2013,"CINEMATOGRAPHY","Gravity","yes"
2013,"CINEMATOGRAPHY","Inside Llewyn Davis","no"
2013,"CINEMATOGRAPHY","Nebraska","no"
2013,"CINEMATOGRAPHY","Prisoners","no"
2013,"COSTUME DESIGN","American Hustle","no"
2013,"COSTUME DESIGN","The Grandmaster","no"
